t,pc1,pc2,pc3
1,130.01341,-2.7475176,81.60782
2,148.50154,-14.318305,85.603195
3,145.12422,-16.292767,87.77168
4,119.43927,-1.6147738,72.43213
5,124.6063,-3.8019514,72.42573
6,152.6606,-12.8694105,100.40228
7,139.37393,-4.646308,90.46893
8,152.87605,-14.687461,104.00647
9,120.96703,5.144391,71.34726
10,110.18123,8.036662,62.561085
11,103.84166,13.86395,59.075146
12,123.17909,6.0134172,75.46631
