t,pc1,pc2,pc3
1,85.47424,-71.44077,-99.58381
2,93.91708,-76.4512,-89.694534
3,86.7533,-78.771286,-90.286644
4,88.36518,-65.1587,-77.8152
5,89.04493,-66.32579,-96.068405
6,106.45291,-80.02027,-85.39795
7,100.49921,-59.795868,-81.86085
8,98.76204,-82.9955,-88.29815
9,92.96706,-74.62282,-82.26199
10,83.68506,-56.84332,-59.165977
11,83.13057,-63.16046,-75.74719
12,84.2646,-74.33916,-87.10123
