t,pc1,pc2,pc3
1,125.36157,-6.350047,87.88656
2,123.13377,-11.574845,93.65694
3,128.6356,-19.636791,97.80643
4,117.53803,-6.4596815,78.07019
5,130.04878,-15.096698,87.27069
6,151.61934,-14.769517,103.629105
7,136.20845,-10.746537,77.39221
8,154.3723,-19.890469,93.44093
9,138.13884,-11.0460005,85.39789
10,126.60349,-5.2900915,85.7323
11,120.38704,-4.016185,83.32602
12,140.15175,-14.740169,90.71684
