t,pc1,pc2,pc3
1,152.24678,-3.4367762,101.57236
2,149.9823,-2.6503248,104.28285
3,139.74449,-4.958722,101.859604
4,114.80203,7.3874197,88.75824
5,131.78716,0.6861658,88.86169
6,141.16074,5.418004,101.89692
7,134.31328,10.449388,83.68092
8,149.16026,3.8469973,109.339066
9,122.40423,14.180991,80.57204
10,108.28012,21.64273,68.79455
11,106.23304,20.501911,64.00934
12,123.92497,17.47855,81.20676
