t,pc1,pc2,pc3
1,120.05391,-15.628032,86.73413
2,138.2346,-16.157478,93.46068
3,126.194695,-17.914036,92.06015
4,116.948654,-0.16095257,83.342476
5,132.14227,-7.1335363,96.69418
6,149.08168,-16.947498,99.0458
7,160.32838,-17.504387,92.14195
8,156.76692,-15.555373,97.79448
9,134.72314,-8.698375,88.01077
10,125.38608,-2.1347036,85.603195
11,119.990234,-11.25294,77.68103
12,144.29308,-11.237397,95.45733
