t,pc1,pc2,pc3
1,-170.73723,-73.98318,26.00028
2,-198.43022,-99.391846,37.145607
3,-191.1727,-95.35509,33.166042
4,-177.93387,-83.13409,39.725048
5,-167.83966,-81.02005,34.448666
6,-187.14304,-94.5996,27.392733
7,-176.41597,-92.81033,26.702509
8,-182.96466,-98.31864,26.809088
9,-165.28123,-75.29406,30.039442
10,-155.88991,-63.98932,30.883951
11,-139.40706,-50.72978,25.553123
12,-165.4831,-79.7505,28.808855
