t,pc1,pc2,pc3
1,135.14204,-6.352603,95.913376
2,132.03532,-9.792987,95.83749
3,132.13188,-14.36029,102.197624
4,126.71655,-9.423156,95.207794
5,121.37481,-5.1426897,90.07083
6,135.35439,-7.505269,99.28237
7,133.86305,-6.2588205,79.71418
8,137.16339,-13.027162,96.17502
9,111.450066,10.725772,68.741135
10,100.84575,12.073071,62.151867
11,100.66365,17.634745,58.123913
12,114.77029,5.66273,77.46762
