t,pc1,pc2,pc3
1,84.63778,-67.6726,-101.25147
2,91.61508,-80.996254,-110.368355
3,96.847565,-81.11717,-110.36833
4,85.88258,-61.242264,-89.86639
5,85.63983,-56.343994,-91.46595
6,86.56935,-68.829636,-104.76413
7,79.67159,-55.330902,-98.01346
8,89.06991,-73.88517,-99.70395
9,91.42226,-55.81147,-90.11913
10,83.22882,-51.192314,-84.471436
11,81.37793,-40.193485,-80.61129
12,71.67758,-53.638664,-92.95622
