t,pc1,pc2,pc3
1,73.68175,-73.21759,-107.4305
2,83.58414,-76.53617,-110.03554
3,74.85489,-81.65797,-116.85078
4,85.624275,-62.65525,-101.10286
5,79.373764,-67.17539,-96.07746
6,93.31553,-81.05274,-104.59011
7,89.11252,-72.21519,-95.40292
8,73.84748,-76.32076,-104.4888
9,76.605484,-58.559814,-94.48056
10,70.40601,-58.553215,-89.50986
11,68.16646,-46.47133,-88.36371
12,63.281376,-57.00502,-93.08919
