t,pc1,pc2,pc3
1,80.80608,-61.51525,-97.83274
2,80.46797,-68.65526,-103.08103
3,80.25235,-74.20035,-98.047134
4,74.874916,-59.68325,-81.94265
5,83.03845,-59.573196,-71.588455
6,88.792595,-75.54327,-101.04248
7,92.41594,-50.76214,-78.27013
8,92.107994,-78.40814,-97.30981
9,83.87425,-45.224884,-80.81713
10,80.40963,-42.156918,-70.863
11,86.28528,-44.82062,-68.055275
12,83.14334,-54.57475,-87.38959
