t,pc1,pc2,pc3
1,140.51677,-8.754872,99.78882
2,144.72098,-11.244952,102.161865
3,137.49406,-14.80433,94.97513
4,117.54846,-3.340644,75.39694
5,135.83957,-8.253458,84.13315
6,147.60551,-13.058026,92.25987
7,149.66472,-12.284129,74.002625
8,140.73322,-15.774913,85.70202
9,128.87367,3.056449,71.59326
10,112.00807,12.867473,64.57452
11,103.62145,16.701363,57.21413
12,114.79563,5.158597,62.76945
