t,pc1,pc2,pc3
1,-58.6692,158.90965,-26.863153
2,-65.03946,167.81798,-36.655533
3,-66.07438,163.35086,-32.77732
4,-43.710896,129.25331,-13.35701
5,-46.87588,145.60045,-18.317892
6,-51.14586,168.75375,-30.27608
7,-49.158367,155.33806,-32.051514
8,-59.67545,164.9986,-40.866283
9,-43.706192,148.265,-19.273907
10,-53.02431,145.05446,-19.85215
11,-45.99481,138.64656,-18.37175
12,-56.84247,147.72493,-31.871489
