t,pc1,pc2,pc3
1,-71.25214,168.63132,-29.613842
2,-79.66237,174.2702,-35.15897
3,-75.746826,173.50206,-37.208214
4,-57.758076,163.65976,-26.03484
5,-54.62827,160.69872,-24.004105
6,-59.141323,174.49963,-33.26592
7,-41.30958,162.22453,-20.429607
8,-48.57041,169.17433,-28.62554
9,-49.816895,151.20232,-20.811428
10,-44.225925,136.51363,-19.071985
11,-35.679714,128.10956,-16.421701
12,-52.054928,151.81288,-23.721622
