t,pc1,pc2,pc3
1,67.91214,-51.63339,-108.46962
2,72.02024,-61.417107,-110.405975
3,76.81547,-69.60096,-113.98036
4,70.75056,-60.198814,-106.380585
5,72.33004,-51.42102,-102.40993
6,89.504974,-72.97775,-101.687195
7,76.42007,-58.447517,-98.066505
8,87.48875,-81.32426,-109.05849
9,80.43368,-43.438496,-91.64169
10,80.632225,-39.15275,-85.59451
11,78.32611,-41.21703,-75.63367
12,84.97336,-54.69269,-86.80437
