t,pc1,pc2,pc3
1,-171.5088,-53.95417,16.125599
2,-173.39246,-82.777824,28.899961
3,-184.97041,-95.9876,31.090506
4,-151.96204,-74.19819,29.271769
5,-163.84756,-80.19561,23.29074
6,-192.82956,-84.255066,22.605347
7,-143.53754,-63.94982,28.7646
8,-174.4083,-92.941025,28.448378
9,-157.79454,-68.26712,32.438164
10,-148.76807,-70.247086,35.303696
11,-143.4603,-67.3285,34.110622
12,-174.19315,-86.042854,34.108513
