t,pc1,pc2,pc3
1,-74.07547,145.50073,-15.95723
2,-81.54877,161.43181,-24.030348
3,-78.677536,158.46825,-22.392984
4,-48.67879,118.75398,-8.427719
5,-73.65622,151.03513,-22.892763
6,-61.17217,166.19582,-22.22859
7,-51.90993,152.53603,-19.700878
8,-69.04645,156.05067,-29.863317
9,-53.708836,149.42952,-20.596832
10,-47.728962,137.15692,-13.456539
11,-50.319027,136.20079,-16.903717
12,-69.95279,151.78445,-22.230742
