t,pc1,pc2,pc3
1,-66.65132,142.7162,-29.417822
2,-74.4098,151.10384,-33.329586
3,-80.18892,153.42247,-36.401134
4,-56.137196,132.28566,-19.74091
5,-49.805565,123.495636,-22.001377
6,-71.98248,160.87993,-31.398272
7,-56.294567,139.25786,-27.190794
8,-61.52045,164.36946,-42.41242
9,-40.862293,132.33864,-21.129824
10,-42.10876,125.272194,-15.79043
11,-50.537212,138.14369,-20.649122
12,-67.50589,146.76405,-34.000996
