t,pc1,pc2,pc3
1,-176.07715,-69.73046,22.057695
2,-179.01456,-83.98317,32.511486
3,-184.2492,-97.58538,36.85101
4,-162.90959,-73.290115,29.04315
5,-180.47786,-83.60672,32.619118
6,-200.17802,-83.62133,27.478075
7,-151.9105,-70.08777,25.082527
8,-183.65201,-88.791626,26.14115
9,-138.20874,-66.83663,31.522593
10,-127.86218,-61.267265,33.07974
11,-127.739075,-53.699387,28.496988
12,-154.75992,-80.67094,29.570105
