t,pc1,pc2,pc3
1,118.8539,0.86249447,84.66539
2,140.56685,-8.584058,95.301865
3,138.48323,-12.8862505,100.95794
4,137.64165,-9.131915,94.100555
5,138.46146,-10.329789,96.80975
6,137.53683,-6.458211,91.02063
7,129.01733,-2.7514696,65.12909
8,149.85435,-12.939109,95.784225
9,128.15875,5.497428,64.52961
10,129.57663,2.789546,78.13176
11,118.47052,9.317828,67.10763
12,125.36834,3.972949,70.13063
