t,pc1,pc2,pc3
1,-19.037949,131.49632,-0.60663176
2,-4.018506,119.617256,4.286225
3,-21.72934,126.77665,-2.8094249
4,-23.278355,115.27917,-2.4878163
5,-7.961362,118.616585,6.620176
6,8.501179,105.23345,14.899809
7,0.78404236,94.975426,10.038219
8,5.1105084,111.49513,9.787867
9,-14.172257,118.73286,3.626514
10,-27.620396,128.51387,-2.6858315
11,-29.954552,127.802704,-7.285414
12,-21.226494,127.44285,-2.9199948
