t,pc1,pc2,pc3
1,79.19838,-75.347786,-91.30826
2,81.09657,-76.03705,-95.91586
3,61.336735,-71.97839,-100.85685
4,65.93044,-56.18239,-103.1452
5,73.29338,-68.66578,-85.24056
6,85.42027,-74.4318,-90.59283
7,89.195816,-62.582283,-78.154945
8,95.27096,-80.12652,-92.90663
9,85.509346,-60.66201,-84.57623
10,69.98632,-46.749763,-78.06521
11,69.91077,-43.874245,-76.186455
12,79.7856,-52.12284,-80.11049
