t,pc1,pc2,pc3
1,-146.45784,-81.39471,30.246435
2,-171.41737,-97.88996,23.734125
3,-166.81625,-103.04884,26.634893
4,-160.63815,-87.055595,34.253227
5,-190.26608,-104.23728,30.698305
6,-190.24109,-102.113884,19.466597
7,-171.88902,-87.12852,19.292334
8,-175.17358,-101.01239,22.506447
9,-156.68175,-79.791084,24.770224
10,-168.5292,-87.81819,26.910528
11,-164.57814,-87.04365,28.111631
12,-171.97702,-99.64073,28.597692
