t,pc1,pc2,pc3
1,-73.34071,146.04932,-31.158306
2,-83.68392,160.05344,-33.633915
3,-73.71425,159.62218,-34.439697
4,-70.54558,156.7961,-27.984901
5,-65.25567,152.58763,-25.337833
6,-58.761406,153.86801,-29.964579
7,-56.60473,135.4073,-29.3774
8,-64.871216,153.506,-35.265972
9,-52.539734,146.28557,-28.557642
10,-51.595715,139.38338,-22.369215
11,-45.99923,136.13704,-23.362997
12,-63.90169,139.01692,-28.883934
