t,pc1,pc2,pc3
1,-163.83037,-79.282906,29.511644
2,-182.77377,-97.92548,32.53409
3,-158.88576,-96.825,30.204668
4,-152.55528,-84.80269,36.889168
5,-155.32251,-99.57853,38.77226
6,-175.61926,-96.47565,28.820642
7,-154.49036,-79.266495,23.914232
8,-174.2982,-94.23635,28.821035
9,-163.05977,-77.73064,36.77705
10,-132.21114,-59.721252,30.487768
11,-132.43993,-55.159325,27.876734
12,-156.53917,-78.97522,28.74938
