t,pc1,pc2,pc3
1,83.50963,-79.74828,-114.21777
2,78.24992,-71.3181,-119.10815
3,64.00357,-69.00832,-121.96625
4,67.14625,-61.504265,-109.07753
5,82.44973,-82.42511,-107.09018
6,87.0361,-79.26386,-114.61165
7,87.642685,-63.68338,-94.72249
8,75.312584,-74.7304,-117.28449
9,70.489944,-53.526825,-102.059875
10,74.87874,-54.95903,-93.44588
11,59.19117,-54.21347,-106.72042
12,60.040173,-62.090065,-111.0966
