t,pc1,pc2,pc3
1,-148.39998,-68.12788,29.2823
2,-153.3986,-88.56292,46.954567
3,-156.43248,-97.15763,44.945957
4,-153.77898,-89.63796,37.607845
5,-154.85512,-89.98427,38.71235
6,-159.20992,-95.2466,41.510635
7,-144.26915,-89.304825,44.932617
8,-171.28983,-100.074814,38.415813
9,-160.66695,-89.507996,44.911068
10,-127.760895,-69.89793,48.073963
11,-139.5846,-77.631195,46.65537
12,-164.45984,-95.43832,38.967213
