t,pc1,pc2,pc3
1,-57.79845,126.12527,-22.33217
2,-72.625984,132.5113,-37.64182
3,-83.71167,148.6265,-41.652645
4,-81.4386,158.40237,-41.5518
5,-64.07876,134.63136,-32.053116
6,-69.566216,150.87541,-31.965006
7,-62.86411,134.93391,-31.764048
8,-61.7829,142.50551,-32.570896
9,-45.071823,142.71877,-21.079243
10,-51.598324,130.34471,-20.320417
11,-47.922215,141.25325,-23.412264
12,-56.130672,140.67873,-28.931124
