t,pc1,pc2,pc3
1,80.48353,-96.381485,-104.91482
2,68.252464,-85.20428,-105.70069
3,65.166435,-98.46821,-113.87651
4,76.21247,-97.29327,-108.568016
5,84.97462,-99.631935,-106.42176
6,74.54487,-109.11697,-111.23375
7,61.446648,-75.10469,-90.1273
8,60.68567,-102.125244,-113.139366
9,63.463135,-81.49201,-98.85397
10,55.41352,-68.49449,-91.51804
11,55.063267,-67.97694,-82.90318
12,50.40236,-80.911316,-102.91479
