t,pc1,pc2,pc3
1,75.55888,-70.20546,-104.57525
2,75.2331,-80.75714,-113.505264
3,95.80703,-91.75186,-108.55057
4,89.65616,-64.765274,-88.86431
5,71.69292,-63.66416,-100.189545
6,66.3562,-52.524048,-90.771034
7,59.72691,-54.750763,-95.45627
8,73.23615,-49.09661,-72.62736
9,61.965965,-62.942894,-95.18533
