t,pc1,pc2,pc3
1,129.28696,-10.142434,95.07794
2,134.57288,-16.378637,102.44557
3,144.26062,-14.061911,100.216705
4,138.24138,-14.9739895,82.523094
5,121.01793,-6.225193,89.18435
6,120.24246,6.9890614,78.10849
7,107.819,4.547552,75.479065
8,98.72182,6.557169,60.389755
9,111.64218,-2.843649,79.17913
