t,pc1,pc2,pc3
1,77.18942,-63.490906,-103.51161
2,73.03838,-70.28836,-106.2873
3,91.19043,-83.22656,-113.14879
4,81.01112,-64.75033,-109.500084
5,74.65384,-60.767036,-110.271904
6,69.96408,-59.715714,-95.36562
7,73.113144,-62.28958,-106.52194
8,75.68968,-66.89101,-105.89087
9,75.963394,-64.0199,-107.790955
