t,pc1,pc2,pc3
1,120.529465,-19.040659,83.41944
2,127.83404,-18.69633,82.84766
3,146.94772,-22.034197,93.975555
4,122.189285,-17.748251,69.116714
5,135.21072,-22.507742,84.79127
6,113.32484,3.7731495,66.56145
7,103.95239,5.833515,61.434204
8,108.126724,1.2787724,65.26165
9,117.66049,-4.257303,73.27409
