t,pc1,pc2,pc3
1,-163.3908,-65.23275,16.062271
2,-191.10904,-97.63052,30.058372
3,-178.46992,-92.51018,30.78886
4,-168.275,-83.83565,31.843048
5,-179.0143,-83.118385,29.115509
6,-173.9103,-79.50856,28.463284
7,-163.49355,-70.42755,30.849266
8,-155.04498,-63.595444,26.956146
9,-169.03938,-78.96741,29.618492
