t,pc1,pc2,pc3
1,-146.8019,-24.274462,14.371042
2,-168.27226,-64.92935,27.873753
3,-191.11444,-80.872696,19.928383
4,-167.26398,-69.65798,20.06005
5,-164.18536,-62.006264,24.54748
6,-162.65111,-60.443237,26.65216
7,-147.26509,-46.72284,24.065357
8,-158.85088,-64.19504,25.881065
9,-169.15279,-70.48318,28.360619
