t,pc1,pc2,pc3
1,-166.92711,-73.43065,36.145317
2,-178.1607,-85.082,35.45668
3,-137.1522,-105.46359,47.636986
4,-105.5043,-72.702866,51.1249
5,-126.73863,-79.259895,42.364254
6,-125.97092,-78.61702,40.843193
7,-120.612495,-77.042915,41.433662
8,-121.6203,-77.23735,42.30067
9,-136.6222,-84.17091,39.68692
