t,pc1,pc2,pc3
1,77.29272,-70.30385,-103.936584
2,78.8749,-80.037506,-113.44534
3,80.84061,-80.43943,-104.58068
4,80.115875,-62.35446,-95.077965
5,71.498665,-60.273705,-90.63684
6,80.65271,-61.58609,-93.93231
7,70.651924,-54.769012,-90.704765
8,72.16292,-52.817436,-79.50182
9,69.459206,-62.23362,-93.06821
