t,pc1,pc2,pc3
1,-176.00662,-75.1514,25.48359
2,-191.27063,-91.13994,24.921623
3,-186.3439,-102.71835,29.30899
4,-169.79762,-90.78227,37.16535
5,-172.43448,-91.122025,34.50483
6,-171.86964,-93.75801,31.740051
7,-169.64937,-95.068115,32.350964
8,-166.0136,-92.14503,37.774117
9,-180.06276,-100.83027,37.814854
