t,pc1,pc2,pc3
1,125.584305,-11.981096,95.39666
2,132.32211,-22.90076,93.22438
3,136.60887,-18.857288,86.55411
4,138.80473,-19.869967,76.86779
5,136.49269,-13.776819,80.3057
6,123.96257,0.077754974,75.80649
7,106.14761,4.3528595,58.86177
8,114.22811,1.7980824,60.466385
9,119.41,-3.3371143,66.0929
