t,pc1,pc2,pc3
1,94.90701,-82.45981,-109.124725
2,84.15712,-81.559685,-112.783615
3,94.848015,-87.13092,-102.639336
4,90.18745,-48.98886,-65.10749
5,84.26041,-72.47272,-106.228966
6,85.906204,-63.869667,-100.241135
7,65.71361,-57.716232,-92.499504
8,73.73093,-38.972466,-65.70345
9,67.765915,-56.65342,-87.3074
