t,pc1,pc2,pc3
1,-58.688572,159.6737,-30.422749
2,-57.561893,158.75673,-36.419613
3,-64.758064,175.24158,-42.833652
4,-48.464794,144.08156,-30.390701
5,-29.886608,116.66138,-19.389769
6,-34.730324,119.416725,-18.717875
7,-35.185905,117.8371,-21.420763
8,-37.342503,126.99953,-22.582216
9,-46.98884,137.36536,-27.29293
