t,pc1,pc2,pc3
1,76.95707,-64.97813,-106.23982
2,78.99695,-82.8042,-113.101776
3,88.63043,-94.72492,-113.80563
4,82.11794,-72.43114,-104.47138
5,72.20033,-57.33596,-98.349075
6,62.984924,-58.320602,-92.1391
7,70.06106,-81.17464,-99.35501
8,76.00046,-75.26695,-90.92283
9,77.31063,-88.20598,-104.07178
