t,pc1,pc2,pc3
1,79.88249,-65.73244,-96.68937
2,80.097916,-76.39073,-102.8302
3,86.841,-75.95203,-98.03566
4,80.32008,-66.14802,-104.3877
5,75.2928,-54.904922,-93.24959
6,77.820404,-53.677734,-89.383896
7,67.8879,-55.806946,-83.54404
8,65.29321,-47.170433,-87.511154
9,62.720856,-60.69082,-96.1335
