t,pc1,pc2,pc3
1,-88.6962,168.20642,-53.13118
2,-85.37263,168.79164,-54.70341
3,-75.24732,169.97743,-52.92967
4,-66.98053,138.07256,-35.307243
5,-75.96388,152.7257,-42.001144
6,-53.251102,135.12982,-29.804993
7,-50.8771,135.51154,-25.008072
8,-50.974274,132.68929,-23.548262
9,-59.5309,143.55865,-26.39275
