t,pc1,pc2,pc3
1,-52.443634,185.41568,-37.41264
2,-44.741253,186.6176,-37.82417
3,-24.015068,178.25185,-28.166622
4,-25.5518,144.17567,-27.330982
5,-32.31884,168.84666,-27.890402
6,-24.403973,146.15205,-20.137175
7,-26.64616,154.23021,-19.122814
8,-27.859928,141.38481,-17.523548
9,-33.74645,160.3047,-22.20207
