t,pc1,pc2,pc3
1,83.96962,-63.74122,-100.79231
2,77.6816,-71.80037,-111.35002
3,88.74556,-90.84838,-113.19878
4,74.36365,-62.51175,-99.9126
5,74.65928,-62.46309,-98.16717
6,77.89916,-63.08319,-98.754456
7,77.0941,-62.204193,-97.630936
8,75.60535,-62.795822,-96.44726
9,78.34075,-66.010414,-103.75165
