t,pc1,pc2,pc3
1,81.10048,-76.813324,-94.12513
2,84.35248,-87.44333,-104.25794
3,95.30726,-95.55858,-114.216644
4,96.22957,-65.07391,-91.48767
5,82.03436,-71.509605,-89.53145
6,77.897446,-76.109314,-88.07448
7,78.94373,-70.49682,-89.73213
8,87.379105,-56.651352,-85.276054
9,83.54789,-72.47319,-92.47535
