t,pc1,pc2,pc3
1,136.56126,-6.9349365,107.95802
2,143.70647,-14.26652,112.97072
3,151.03835,-8.503054,106.548
4,149.29893,-9.398693,95.05112
5,144.54936,-7.602127,100.38101
6,127.3457,1.8378811,88.92372
7,122.820305,3.8510704,81.86899
8,113.75605,9.911713,74.63986
9,133.09483,-1.3671169,88.673294
