t,pc1,pc2,pc3
1,-55.47581,143.98999,-24.910862
2,-60.91084,138.30028,-25.255867
3,-53.585796,140.19153,-26.304482
4,-44.295364,116.95426,-15.23777
5,-60.218555,138.69414,-31.571495
6,-47.311016,135.58156,-24.21526
7,-46.693104,132.74716,-21.190784
8,-39.357944,130.24692,-18.340425
9,-47.36141,136.27498,-21.85247
