t,pc1,pc2,pc3
1,76.76563,-72.419525,-99.77924
2,84.45743,-78.25668,-102.08377
3,101.23936,-89.48329,-92.39534
4,108.27638,-78.87812,-65.60801
5,77.75277,-66.09283,-88.5134
6,86.06439,-51.762314,-78.033714
7,77.08722,-48.066597,-77.26688
8,86.85533,-53.57805,-64.42271
9,82.70158,-63.370552,-79.5879
