t,pc1,pc2,pc3
1,-185.91191,-73.14918,18.554197
2,-183.49835,-80.9241,21.113712
3,-194.46567,-79.74623,20.048576
4,-172.58789,-67.830574,27.129364
5,-183.54619,-67.73115,23.871614
6,-167.63095,-62.00618,22.461084
7,-138.23125,-47.437317,25.072838
8,-156.36736,-54.43445,29.543568
9,-163.86113,-59.66825,26.225777
