t,pc1,pc2,pc3
1,-156.84502,-64.342575,17.35799
2,-167.78146,-89.967804,19.067833
3,-192.24774,-88.21324,21.05633
4,-172.54901,-74.177055,19.538609
5,-159.39392,-65.98742,29.24141
6,-148.88632,-65.51524,26.42427
7,-151.18584,-66.427124,24.194868
8,-157.36176,-64.24593,29.413822
9,-163.84389,-75.372894,25.750435
