t,pc1,pc2,pc3
1,-175.05714,-70.03847,23.686203
2,-185.42477,-85.17642,25.194126
3,-173.33179,-79.253746,21.141655
4,-159.12201,-64.20634,33.33938
5,-148.89557,-60.791847,24.926884
6,-158.67978,-69.44891,29.175129
7,-157.15004,-63.516113,25.953764
8,-139.65742,-51.678024,28.088493
9,-162.26772,-67.762955,27.783752
