t,pc1,pc2,pc3
1,-22.38795,145.05836,-3.863256
2,-7.5557923,133.56636,-4.820391
3,-7.1203103,138.50127,-3.048637
4,-11.364454,131.75287,-1.4784474
5,3.0365365,127.710976,3.6501565
6,-5.141149,129.86444,-1.9041524
7,-9.519119,128.02663,-1.8382454
8,-14.645222,141.2488,-6.234882
9,-22.375046,147.70021,-11.822718
