t,pc1,pc2,pc3
1,-72.752174,146.78445,-28.592606
2,-72.57276,154.15749,-31.296114
3,-59.999737,155.34222,-32.484142
4,-49.640682,135.82663,-24.434643
5,-55.20559,128.35027,-23.652355
6,-51.94264,142.3026,-23.694672
7,-42.264668,136.65091,-23.440712
8,-43.064724,143.17397,-26.921358
9,-50.613487,148.1311,-30.259201
