t,pc1,pc2,pc3
1,-162.63596,-58.965828,27.005806
2,-177.64386,-92.41044,38.554955
3,-178.87,-81.472046,32.922478
4,-136.63458,-55.477875,34.76968
5,-166.362,-74.65205,31.144001
6,-172.47815,-80.13347,33.075485
7,-167.37718,-72.46228,34.106983
8,-156.10188,-56.349884,30.041172
9,-157.55458,-54.51394,28.922356
