t,pc1,pc2,pc3
1,87.58504,-64.748245,-101.462654
2,93.912415,-69.51132,-97.34352
3,102.10625,-81.1667,-101.46471
4,103.34386,-68.75533,-84.047455
5,95.04042,-65.84593,-96.36289
6,82.46434,-52.21926,-87.47712
7,86.503235,-57.70839,-89.95434
8,85.79021,-70.13129,-93.56456
9,89.12731,-76.48359,-100.42491
