t,pc1,pc2,pc3
1,138.18454,-11.911688,83.7231
2,150.46953,-20.302107,87.97542
3,149.79384,-22.97617,91.11874
4,128.3287,-6.105463,63.99048
5,125.585434,-10.984976,63.56241
6,135.6172,-14.533976,80.40746
7,140.23775,-14.440588,81.68852
8,134.57446,-10.224228,69.38602
9,139.49638,-18.641783,80.41641
