t,pc1,pc2,pc3
1,39.181824,51.055046,34.71776
2,18.301786,69.84826,33.22238
3,19.735142,55.33545,28.753956
4,46.68955,37.77835,40.266342
5,42.92194,38.208817,42.969624
6,71.07477,30.783838,54.30617
7,86.28543,21.6958,55.63438
8,81.034424,21.567038,54.53502
9,81.01795,18.917612,51.671772
