t,pc1,pc2,pc3
1,-147.61629,-48.040764,24.425156
2,-166.80444,-90.35246,37.198463
3,-161.73994,-95.08271,38.56308
4,-157.09532,-83.51236,39.48614
5,-145.9712,-71.10591,38.054214
6,-154.50688,-78.22335,38.304634
7,-154.86778,-65.115036,33.354683
8,-152.62863,-70.33637,34.83213
9,-167.26732,-78.36904,34.13349
