t,pc1,pc2,pc3
1,-60.32194,147.00809,-22.90034
2,-68.896194,165.2395,-33.883053
3,-56.45725,159.9839,-35.603447
4,-46.92332,142.68764,-35.57078
5,-38.124912,130.30865,-20.588781
6,-40.297523,147.8962,-36.654343
7,-46.744717,144.19992,-35.23186
8,-38.74973,138.34947,-28.801348
9,-50.67152,145.3003,-34.581326
