t,pc1,pc2,pc3
1,-78.573296,154.01888,-39.397907
2,-77.93843,155.54854,-40.946625
3,-60.797443,154.99013,-46.320625
4,-49.919903,120.972404,-33.002453
5,-62.461956,152.24825,-38.00826
6,-52.68973,137.13417,-25.770954
7,-42.546043,136.13736,-22.511127
8,-44.96062,125.5274,-23.075989
9,-55.077724,141.95491,-27.051544
