t,pc1,pc2,pc3
1,81.28025,-80.31561,-102.758675
2,76.21802,-89.657295,-112.604805
3,79.08755,-79.677536,-100.75674
4,91.4998,-71.52162,-96.5765
5,86.21838,-64.38115,-90.32625
6,72.258995,-66.33976,-94.71287
7,66.176544,-57.89538,-89.84218
8,71.84259,-53.39988,-83.76347
9,71.14992,-63.08664,-92.15881
