t,pc1,pc2,pc3
1,-142.41241,-75.03667,34.338924
2,-169.51968,-103.71058,38.09835
3,-159.48813,-95.52353,31.944733
4,-126.97751,-77.751564,36.750164
5,-141.99901,-79.85516,40.435616
6,-156.71619,-93.72549,37.44016
7,-153.96603,-94.66548,36.401283
8,-154.3355,-86.12322,38.657974
9,-166.61047,-92.08882,38.9154
