t,pc1,pc2,pc3
1,122.8584,-6.585387,100.38115
2,137.00209,-20.3717,107.33334
3,133.20732,-17.215986,100.05655
4,123.12799,-12.956175,73.98686
5,130.14476,-5.3316402,95.15767
6,122.025665,0.20034218,85.5237
7,117.82833,0.38755798,81.02751
8,115.432526,4.5426273,75.54813
9,129.34195,-5.6441994,86.293976
